#SampleID	V_D0_P1	V_D0_P2	V_D0_P3	V_W10_P1	V_W10_P2	V_W10_P3	V_W17_P1	V_W17_P2	V_W17_P3	Taxa
#RatonA	V_D0_R1	V_D0_R2	V_D0_R3	V_W!0_R1	V_W10_R2	V_W10_R3	V_W!7_R1	V_W17_R2	V_W17_R3	Taxa
#RatonB	V_D0_R6	V_D0_R5	V_D0_R4	V_W10_R6	V_W10_R5	V_W10_R4	V_W17_R6	V_W17_R5	V_W17_R4	Taxa
scaffold_4327	153.0706167	24.21222529	15.8552374	97.78765121	22.29755193	137.8597385	71.17049571	138.4381988	15.19338932	Desconocido
scaffold_2283	149.8927272	16.58916292	26.75806887	49.36830488	91.66387241	22.37103767	64.16174462	152.2621453	96.15413213	Desconocido
scaffold_3263	156.1422852	11.0531585	26.05715169	80.35413145	97.71924624	184.0835631	100.719457	167.4763569	56.18124727	Desconocido
scaffold_4352	143.1408334	21.61663688	28.66495059	0	37.32603656	17.30825985	55.59829386	123.5974074	68.67096078	Desconocido
scaffold_5900	140.5385194	29.63991712	23.29143646	119.7088596	9.098676163	84.38198418	67.76380748	42.36802575	65.09760182	Desconocido
scaffold_4149	84.69797111	37.93633992	70.92932219	179.6328067	86.73859924	226.2436823	153.809339	117.8037789	210.5546126	Desconocido
scaffold_3616	150.0369849	21.34074033	22.359779	52.67189821	26.20418735	15.18875715	52.2749372	101.6832618	73.65328663	Desconocido
scaffold_5961	45.563857	66.35150814	82.12032237	80.39357874	73.32541379	106.2541922	131.6496946	118.5555949	149.8902071	Desconocido
scaffold_2119	43.76469736	63.6134945	86.6680615	36.70291196	73.0385662	108.484491	38.85472105	226.7362708	128.3079871	Desconocido
scaffold_2741	73.89925648	66.40941243	53.74316199	224.1775769	71.19867566	165.0758148	193.7500239	148.7665791	173.5317708	Desconocido
scaffold_5612	118.9436097	41.47909082	33.84846149	25.77301226	17.63029602	40.87625863	28.13665175	22.80431981	31.53453233	Desconocido
scaffold_3528	10.26951304	104.6834939	79.51960993	281.8618243	186.383484	346.452675	688.9314873	535.3684989	302.1732398	Desconocido
scaffold_5516	71.0528646	36.2142883	87.22892584	394.2694406	95.70145309	322.7433952	69.42384483	33.76016963	35.5692395	Desconocido
scaffold_1145	24.41233548	104.4088147	65.67916593	353.9518442	164.4054742	277.2203515	601.8815416	436.1342593	420.0925931	Desconocido
scaffold_4180	59.28438858	56.49100845	78.97535669	137.9537557	50.81391306	134.6437259	135.1587606	142.7202858	185.4869459	Desconocido
scaffold_3834	130.4172038	29.54273707	34.82260665	69.60121671	6.801633328	7.884873932	68.74773162	179.4737353	41.71125025	Desconocido
scaffold_2555	139.9693401	15.11834699	40.09566076	76.32444067	73.094734	72.63080182	77.76920187	126.9619027	122.7367536	Desconocido
scaffold_5700	94.79801515	43.4850643	56.95189183	110.5794899	26.6975455	103.1648186	9.468291771	23.02171085	18.19151286	Desconocido
scaffold_3639	18.67476392	78.5249072	98.16848397	442.0797603	157.7787337	312.4658932	669.7266162	493.1996237	423.3177854	Desconocido
scaffold_1930	146.1180404	12.28430103	37.10435379	55.81517379	42.42327536	19.67187361	60.93397588	92.18727894	80.21667674	Desconocido
scaffold_5989	137.0279184	23.28017113	35.28102433	53.72759839	55.12938037	53.2578222	46.43516813	164.0092965	107.9986788	Desconocido
scaffold_4560	101.0684071	40.37476968	54.15474906	314.8831312	192.3205963	102.5569666	102.3098276	441.8005751	27.51962895	Desconocido
scaffold_5985	84.78508166	36.5651314	74.44552589	73.83910964	18.36742104	101.1400885	48.85508149	33.26088003	42.2395654	Desconocido
scaffold_5762	46.14899054	29.19880458	120.4602232	157.2364089	228.563288	633.8371174	95.36474381	46.37498738	0	Desconocido
scaffold_5085	117.0263229	29.82304106	49.21420908	144.5381464	82.39401362	76.41298832	83.2800191	200.3600017	84.21402026	Desconocido
scaffold_2815	47.46688205	91.73165282	57.03344585	0	94.68920622	0	32.59386001	15.85009078	0	Desconocido
scaffold_4916	57.34897226	61.38231972	77.52058978	141.6623875	121.1320295	196.5932343	113.8426941	104.4540427	111.4269504	Desconocido
scaffold_5488	170.8962082	12.55532021	12.94930304	158.4627263	69.37476446	60.31763755	36.90566862	179.4688318	88.6339851	Desconocido
scaffold_3322	83.17020975	58.0077348	55.22584902	144.1723076	30.81955016	50.01909957	49.1857283	63.78283177	75.60078042	Desconocido
scaffold_2738	61.22267592	39.62416361	95.74685491	176.0362473	101.2617838	117.3889213	87.35477632	99.11956772	218.1861573	Desconocido
scaffold_4047	134.910785	35.98730143	25.75435747	166.1079953	21.3052303	16.46556025	75.55905719	108.3938156	232.2756576	Desconocido
scaffold_3844	137.863498	28.35310569	30.51424602	79.6603283	27.24623639	71.06742447	86.9659663	119.8237635	107.911311	Desconocido
scaffold_3800	21.61806911	91.81930848	83.69727059	494.4496374	304.4100568	419.5481425	977.0299404	768.2428322	397.560354	Desconocido
scaffold_5895	167.9182377	9.875159918	19.40007616	172.8285727	81.84819843	73.79827209	62.89288596	190.5632488	18.59025523	Desconocido
scaffold_5162	68.07118189	33.18612149	96.01478763	60.92325889	50.01022362	38.6499624	79.81262733	86.24919528	187.4213097	Desconocido
scaffold_3587	30.11321995	161.7457113	5.566506828	38.1462194	16.30894784	7.562536318	20.82230203	10.12569169	6.667678893	Desconocido
scaffold_2373	154.7479111	15.23664705	27.46783197	79.63655698	29.71429732	57.41108473	59.2772829	89.68086088	91.11197502	Desconocido
scaffold_3547	21.77001083	94.60594356	81.22616746	452.8495538	151.6613764	250.6302435	564.760858	355.610232	435.3512622	Desconocido
scaffold_5776	47.83218754	115.3946557	34.48342541	0	35.92204615	0	9.554822576	2.323210647	18.35776526	Desconocido
scaffold_1747	157.6451409	12.19578756	27.90521783	28.97411888	21.80205078	41.35792155	45.33824171	151.7692846	85.08298021	Desconocido
scaffold_5533	37.15763396	37.87707298	122.7777449	210.3431713	65.40337512	242.6228373	125.2547538	191.7543996	147.0657638	Desconocido
scaffold_1353	24.84303445	85.61937516	87.41769863	628.2792608	334.8293345	471.1929748	742.6138027	567.9764994	335.4149453	Desconocido
scaffold_6081	106.875044	31.8452681	59.26838743	40.61550593	64.82806766	59.04855366	0	4.79162196	56.79433628	Desconocido
scaffold_3058	20.8804447	73.43231121	104.1182229	128.9462361	132.3105129	190.8760348	46.92395937	328.5890602	198.3419215	Desconocido
scaffold_4076	70.93127757	33.57000931	94.35835284	219.0164385	149.8204636	467.2849867	72.11024963	66.44187149	29.16759189	Desconocido
scaffold_3269	173.6050067	4.424157842	20.8593683	44.67040914	48.89160978	21.25431647	37.38813021	113.8319985	49.97157968	Desconocido
scaffold_3358	175.2738692	6.742169376	17.21877727	975.7446452	270.0917963	61.18184936	34.68190878	94.76798843	63.46157962	Desconocido
scaffold_4380	139.6673004	24.40654492	35.16147029	65.71497588	89.90601999	52.11230885	67.75603818	112.4146815	114.8649498	Desconocido
scaffold_5547	111.6293185	18.96511068	68.92652877	204.2553413	43.66343191	364.4449214	67.3608288	42.92289232	44.62791626	Desconocido
scaffold_3797	112.8943609	31.83069361	54.8361428	44.50046736	67.6466793	15.68404271	17.99318491	68.24936322	41.48455868	Desconocido
scaffold_6032	172.0469168	0	27.56287637	67.45827974	27.68732104	0	24.54828984	95.50083907	84.89672413	Desconocido
scaffold_2789	45.24612684	54.14342131	100.4572786	153.8809435	72.02263659	157.3523692	132.6263243	124.6902313	220.8406477	Desconocido
scaffold_5711	0	199.8997464	0	0	570.0910988	30.97897749	0	69.13103439	18.20887117	Desconocido
scaffold_5346	149.9142481	15.43604638	34.57006719	105.9825353	34.1169182	59.32566179	27.22404221	123.562118	43.58816124	Desconocido
scaffold_4912	143.3104452	29.21703893	27.55095986	94.40076086	40.35988648	107.6116549	94.47005512	219.2586547	66.00223776	Desconocido
scaffold_1619	129.1469064	39.15666973	31.83085423	43.62616581	35.43848014	41.08247751	13.89124205	55.00647979	81.97448258	Desconocido
scaffold_1730	34.12980862	58.93105607	107.1239675	91.76253829	127.5038271	145.5363156	83.48172362	304.4728894	449.1036905	Desconocido
scaffold_5602	43.71812374	57.29732448	99.43018778	102.849251	35.17754778	40.77998859	70.17596374	40.95110167	152.8069943	Desconocido
scaffold_2433	55.32053216	57.30118029	87.91184982	146.9373889	45.23131935	116.5220939	116.2994229	157.3148176	133.5545954	Desconocido
scaffold_5286	144.1857622	27.55827365	28.87420488	136.0352604	71.9071634	68.6487778	76.50568516	94.10424206	77.81879154	Desconocido
scaffold_1244	31.27142072	84.24607172	85.21228532	535.6648801	223.3160929	346.3911724	595.6665687	435.3143347	379.3433027	Desconocido
scaffold_4094	39.3859289	62.16543752	99.22741138	230.1493444	300.5597188	402.3507009	102.7866722	377.6584158	245.0276156	Desconocido
scaffold_5439	55.14405798	49.96599707	95.70584706	100.9006284	51.76659007	40.00735479	36.71807049	296.8502802	185.1852296	Desconocido
scaffold_2655	63.01119221	9.732000438	128.4785689	220.1098386	177.4556322	430.1366783	71.51669116	54.25352606	10.99245218	Desconocido
scaffold_3537	52.61540629	58.29797364	90.70640163	249.5793408	161.0635221	246.4635283	133.6636593	93.33246253	230.4697704	Desconocido
scaffold_6139	76.08754862	97.79397805	27.82420104	204.2935627	60.55795542	140.405053	104.080339	122.9180148	199.9704775	Desconocido
scaffold_3683	70.62721441	97.19282483	33.94462189	33.92317825	33.15071642	53.80250447	28.21658542	73.75286301	77.93086484	Desconocido
scaffold_6023	112.8919897	41.69484887	47.1806788	0	18.43088202	0	14.70716397	9.535942617	0	Desconocido
scaffold_1240	150.8991822	18.16334918	32.78329349	174.2243506	21.95420534	132.7070773	223.571292	116.022771	134.6349191	Desconocido
scaffold_2393	62.72620265	35.12235382	104.029289	520.1209565	271.1997201	510.5256227	183.9793565	79.81268817	157.6678589	Desconocido
scaffold_459	27.31469657	80.53674451	94.22444751	603.3810195	334.1695609	408.4855143	807.0053436	613.6944336	335.6330899	Desconocido
scaffold_1155	70.33430618	55.94468845	76.18669677	136.0074296	72.02887054	107.8545808	126.1287265	142.8567285	153.3748352	Desconocido
scaffold_4697	144.7862839	14.19130849	43.4916953	57.31545565	54.89012365	36.3611574	50.05747871	137.9407541	88.16122087	Desconocido
scaffold_4516	62.41483726	9.68180674	130.424417	234.6156446	225.452011	593.5925457	117.9021302	92.92176913	15.62251084	Desconocido
scaffold_2677	166.1707659	15.66595446	20.77399056	63.2712141	75.74232651	43.9025942	51.80535648	103.5690134	63.5912244	Desconocido
scaffold_2744	54.50004504	100.1978878	47.94370553	116.1942131	71.26138735	50.8372964	78.73471163	62.39519001	112.0545918	Desconocido
scaffold_5657	89.5883945	52.87120352	60.43183515	32.35374583	26.55829799	51.31336876	9.418907603	18.32130843	36.19326124	Desconocido
scaffold_3456	103.6570003	80.39651212	18.95299079	125.2426478	133.2699365	73.5689291	182.3048456	87.01142474	42.16139716	Desconocido
scaffold_5148	92.97887247	46.63734066	63.83886147	224.8138779	133.0043347	342.1020714	187.9430623	86.01878781	72.21933412	Desconocido
scaffold_5204	62.54284144	12.14357791	128.8248723	269.7482658	276.7861433	456.9932661	102.6242029	52.07498583	34.29092002	Desconocido
scaffold_4377	66.4549037	90.77373175	46.31204227	180.5712629	168.438604	260.3525935	45.79821082	143.3106116	53.56065715	Desconocido
scaffold_5469	26.11265067	122.1307428	55.36842866	404.7246707	164.3833115	341.0080093	851.4661921	687.1159246	486.3574303	Desconocido
scaffold_4856	69.70976791	34.80464088	99.143548	427.5609997	36.05887368	329.7687779	106.569078	89.1365074	40.95042273	Desconocido
scaffold_5197	120.4559974	43.96122297	39.31017675	48.97912962	50.2570215	0	0	78.00734755	55.64774807	Desconocido
scaffold_2059	45.85182318	78.16794743	79.78969553	113.913272	44.52774502	113.5624939	87.64436168	126.7100031	118.3294352	Desconocido
scaffold_2355	149.5582512	19.61396099	34.67904379	154.8318812	61.57811176	111.3608415	78.61929869	188.6103774	73.00844495	Desconocido
scaffold_5645	139.6849352	19.19858268	45.25949585	155.0773863	114.9224836	133.2252492	65.83869931	160.0837337	72.28370072	Desconocido
scaffold_5260	76.42554268	61.10217997	66.6206684	123.3888788	80.18516868	83.17080516	96.53848031	74.23981366	198.4207192	Desconocido
scaffold_4708	94.82726149	62.54683395	46.91602768	22.96476229	62.83713415	9.105586429	37.60628633	56.89471527	224.7880167	Desconocido
scaffold_6074	113.3957219	53.6075447	37.51803523	81.19073867	9.256560975	0	17.2349198	43.10321708	37.84411897	Desconocido
scaffold_5210	90.8768568	85.04324985	28.6406158	30.66698874	54.54298546	38.91052394	31.24749055	82.489118	51.4594975	Desconocido
scaffold_3389	138.4847341	23.71589625	42.59717257	18.24439838	28.08060685	25.31882563	36.51558113	117.8431518	76.53568312	Desconocido
scaffold_4645	139.7294784	16.92295769	48.20627438	153.7829173	109.0929753	58.71697125	80.8341579	153.2039128	43.80464668	Desconocido
scaffold_3586	121.5261566	47.19204682	36.15702741	142.9484287	84.74730632	181.3741252	157.79219	107.9319539	33.31511346	Desconocido
scaffold_3980	109.5791933	77.42899462	17.95418017	56.39177682	49.09593704	8.130720865	29.84894987	56.24665778	35.84315738	Desconocido
scaffold_4633	75.96349283	0	129.4421581	307.0532248	167.2564146	572.6636095	57.93805539	28.17473713	7.95120708	Desconocido
scaffold_4545	162.1947784	5.557484461	37.66661991	22.44541117	0	0	0	3.972002414	47.0795156	Desconocido
scaffold_6080	93.72119246	70.39480317	41.4878712	27.07700395	32.41403383	21.47220133	22.17017426	91.04081724	113.5886726	Desconocido
scaffold_2630	60.66494657	49.27837522	95.67005815	109.2681383	74.74600194	61.89299097	51.12390198	107.7313369	174.621877	Desconocido
scaffold_5911	9.711241982	143.5394033	52.50808699	66.63481441	82.04802313	21.13669819	43.64753057	37.73402294	0	Desconocido
scaffold_4218	165.9329825	21.14321816	18.69144608	42.69631597	32.85771439	12.69689809	69.91798405	168.11341	74.63002343	Desconocido
scaffold_5351	74.26783687	58.71061773	72.8456449	37.43980793	110.9813833	39.58660986	11.35372436	70.67149426	104.7072537	Desconocido
scaffold_2651	161.1611711	23.32992326	21.77039041	180.5964498	147.7095212	180.5740476	77.14914494	175.0789188	68.62376651	Desconocido
scaffold_4950	53.27824156	111.5552745	41.52391627	82.99536919	16.22109773	37.60899903	47.46073794	50.35574216	140.9249561	Desconocido
scaffold_6132	64.44469255	60.63919236	81.40391876	149.6659122	111.6878374	134.8702576	24.75632619	26.48529626	95.12909766	Desconocido
scaffold_4764	194.0765135	5.734324229	6.759161027	0	0	27.5485519	0	12.29517591	0	Desconocido
scaffold_903	65.34897845	115.3115688	25.99267308	308.0041412	232.2704608	211.8785158	99.9300635	124.7710996	129.7273759	Desconocido
scaffold_5921	71.28538917	100.74095	35.03960969	0	27.37607549	0	19.41786523	23.60681787	0	Desconocido
scaffold_4762	28.12703094	86.01486344	92.93846412	34.73943994	47.52774752	32.13997722	40.03235539	106.5581912	234.7916897	Desconocido
scaffold_4491	113.5102854	57.85402494	35.72049897	305.9822868	254.9780664	273.5276589	289.504697	167.3649285	54.45588216	Desconocido
scaffold_3796	174.0824833	7.342884213	25.96560718	79.08328861	33.81108925	39.19590536	35.97333599	174.934985	55.29271131	Desconocido
scaffold_2885	173.1970139	10.20522668	24.05820378	107.1631108	107.1395911	78.44389831	77.99401684	150.2522979	69.16181332	Desconocido
scaffold_2456	91.57816924	86.94482732	29.12691282	73.92638132	35.39907486	58.62399497	150.6514983	92.88374876	38.76536496	Desconocido
scaffold_5316	113.106367	58.41679753	36.24054263	24.83495904	50.96583299	88.6241176	45.18761632	43.94863454	34.72774703	Desconocido
scaffold_2164	155.2508401	26.93732378	25.79813815	122.3929147	23.25670589	53.92122308	66.80877624	98.66873561	95.08169901	Desconocido
scaffold_5202	59.5646109	59.19994229	89.46171687	0	8.387458888	0	22.30960932	8.679164305	8.572730005	Desconocido
scaffold_4506	154.4274001	34.52135832	19.53168272	33.46173271	30.51979319	8.845107864	40.58944858	116.4557994	31.19394686	Desconocido
scaffold_5158	109.4569496	42.21803456	56.87226253	97.43371703	49.98790759	251.1126517	44.32056255	90.52124378	46.83441921	Desconocido
scaffold_4249	180.9713719	2.654320936	25.02960336	943.3772814	0	850.1170048	647.5850429	0	164.8954178	Desconocido
scaffold_6129	56.18255248	57.27034834	95.3021488	142.8629162	120.9951572	156.4494988	118.8303657	110.7566934	190.2581953	Desconocido
scaffold_3171	57.50003604	55.35704406	95.95652831	105.2115129	71.97102532	104.2915786	110.0745947	93.09261039	183.9019948	Desconocido
scaffold_2329	101.7120797	54.9422854	52.22706052	289.900763	230.1370899	164.6145789	231.8303666	79.80255991	50.04693677	Desconocido
scaffold_1669	113.9049827	55.98179479	39.10331571	39.07861319	15.27550295	4.427076896	34.53631564	121.5145136	7.806462259	Desconocido
scaffold_3833	62.79346849	66.4711584	79.8018069	159.0884953	88.42123327	189.2369744	133.8771616	128.446889	142.5134384	Desconocido
scaffold_4413	108.3520655	29.99875389	70.72024534	121.1581194	22.6034909	122.2823669	36.07350388	15.59307485	69.30834258	Desconocido
scaffold_4558	8.194735714	69.61167186	131.2842401	106.8353481	123.0851816	160.5239477	133.0027759	3.980185361	47.17650678	Desconocido
scaffold_4244	55.96196924	59.69877301	93.82416102	96.44388687	267.5589506	492.8742751	111.1381174	70.16424524	146.0999181	Desconocido
scaffold_5038	156.8778372	17.76836399	34.90653493	71.7623663	32.72652671	94.84653349	34.81941479	21.16544669	50.17413757	Desconocido
scaffold_2437	158.101427	18.21045838	33.27079081	110.3218269	42.76451351	55.40765291	115.0865634	135.3584784	30.85351171	Desconocido
scaffold_4220	159.5136085	15.86361762	34.28105789	64.06953048	21.91371301	59.27537269	69.9453385	136.0550686	52.26145498	Desconocido
scaffold_5107	132.0625736	38.89009046	38.78812925	265.8077201	90.91426221	124.555877	118.7120088	171.0475409	84.47497561	Desconocido
scaffold_641	58.14111987	92.23401529	59.8167597	98.73815604	55.26233875	99.65436479	76.76198024	94.24818884	262.541501	Desconocido
scaffold_5610	84.51256478	41.47909082	84.62115372	167.5245797	185.1181082	245.2575518	51.58386154	114.021599	135.1479957	Desconocido
scaffold_4305	47.26009563	46.83693835	116.7246879	270.2338612	122.0051396	282.871804	153.4088256	187.4596371	151.1516593	Desconocido
scaffold_6000	171.4536515	19.97409193	19.61987998	100.8384975	27.59184752	74.63441015	73.39092168	118.9644073	28.2013256	Desconocido
scaffold_3721	111.2021542	53.05989447	46.9070578	102.2780192	153.2552178	100.418175	62.03217922	89.63513799	197.5032165	Desconocido
scaffold_3793	151.162177	26.90441989	33.15425972	138.2955772	94.60252219	66.58480674	64.70513399	150.335188	69.06585954	Desconocido
